,Cert_ID,Class_Type,Effective_Date,Change_Type
1738,13375,Commercial,2007-05-01,Combinations
1739,8854,Commercial,2007-05-01,Combinations
1740,3804,Commercial,2007-05-01,Combinations
1741,33540,Commercial,2007-05-05,Combinations
1742,24120,Commercial,2007-05-07,Combinations
1743,3119,Savings,2007-05-08,Combinations
1744,32798,Commercial,2007-05-10,Combinations
1745,25333,Commercial,2007-05-11,Combinations
1746,9613,Commercial,2007-05-11,Combinations
1747,26446,Commercial,2007-05-12,Combinations
1748,16298,Commercial,2007-05-12,Combinations
1749,58332,Commercial,2007-05-12,Combinations
1750,29756,Savings,2007-05-18,Combinations
1751,31916,Commercial,2007-05-18,Combinations
1752,33556,Commercial,2007-05-19,Combinations
1753,8592,Commercial,2007-05-24,Combinations
1754,19736,Commercial,2007-05-24,Combinations
1755,4856,Commercial,2007-05-25,Combinations
1756,12986,Commercial,2007-05-25,Combinations
1757,27517,Commercial,2007-05-25,Combinations
1758,3150,Commercial,2007-05-26,Combinations
1759,18178,Commercial,2007-05-31,Combinations
1760,34286,Commercial,2007-06-01,Combinations
1761,7329,Commercial,2007-06-01,Combinations
1762,35160,Commercial,2007-06-01,Combinations
1763,5810,Commercial,2007-06-01,Combinations
1764,6263,Savings,2007-06-01,Combinations
1765,12188,Commercial,2007-06-08,Combinations
1766,22813,Commercial,2007-06-08,Combinations
1767,16420,Commercial,2007-06-09,Combinations
1768,16301,Commercial,2007-06-09,Combinations
1769,23410,Commercial,2007-06-15,Combinations
1770,35107,Commercial,2007-06-16,Combinations
1771,57350,Commercial,2007-06-16,Combinations
1772,7656,Commercial,2007-06-16,Combinations
1773,23786,Commercial,2007-06-19,Combinations
1774,23757,Commercial,2007-06-19,Combinations
1775,4628,Commercial,2007-06-19,Combinations
1776,31282,Savings,2007-06-21,Combinations
1777,57551,Commercial,2007-06-21,Combinations
1778,32559,Savings,2007-06-21,Combinations
1779,15921,Savings,2007-06-22,Combinations
1780,2168,Commercial,2007-06-22,Combinations
1781,1961,Commercial,2007-06-22,Combinations
1782,24445,Commercial,2007-06-23,Combinations
1783,58288,Commercial,2007-06-23,Combinations
1784,25832,Commercial,2007-06-23,Combinations
1785,57108,Commercial,2007-06-27,Combinations
1786,5348,Commercial,2007-06-29,Combinations
1787,34975,Savings,2007-06-29,Combinations
1788,57770,Commercial,2007-06-30,Combinations
1789,35346,Commercial,2007-06-30,Combinations
1790,58501,Commercial,2007-06-30,Combinations
1791,30297,Commercial,2007-06-30,Combinations
1792,38162,Savings,2007-07-01,Combinations
1793,11292,Commercial,2007-07-01,Combinations
1794,33902,Commercial,2007-07-01,Combinations
1795,34191,Commercial,2007-07-01,Combinations
1796,3757,Commercial,2007-07-01,Combinations
1797,26452,Savings,2007-07-01,Combinations
1798,16317,Commercial,2007-07-01,Combinations
1799,27515,Commercial,2007-07-01,Combinations
1800,5738,Commercial,2007-07-01,Combinations
1801,17495,Commercial,2007-07-01,Combinations
1802,22268,Commercial,2007-07-02,Combinations
1803,14594,Commercial,2007-07-02,Combinations
1804,20072,Commercial,2007-07-02,Combinations
1805,57324,Commercial,2007-07-02,Combinations
1806,34505,Commercial,2007-07-02,Combinations
1807,30449,Savings,2007-07-12,Combinations
1808,22893,Savings,2007-07-13,Combinations
1809,4485,Commercial,2007-07-13,Combinations
1810,28435,Savings,2007-07-13,Combinations
1811,33195,Commercial,2007-07-14,Combinations
1812,22742,Commercial,2007-07-14,Combinations
1813,27411,Commercial,2007-07-14,Combinations
1814,57765,Commercial,2007-07-14,Combinations
1815,35390,Commercial,2007-07-16,Combinations
1816,14713,Commercial,2007-07-20,Combinations
1817,35374,Commercial,2007-07-20,Combinations
1818,32996,Commercial,2007-07-23,Combinations
1819,34469,Commercial,2007-07-23,Combinations
1820,34113,Commercial,2007-07-27,Combinations
1821,6054,Commercial,2007-07-28,Combinations
1822,35144,Savings,2007-07-28,Combinations
1823,29531,Commercial,2007-07-30,Combinations
1824,30414,Commercial,2007-07-31,Combinations
1825,33133,Savings,2007-07-31,Combinations
1826,12873,Savings,2007-07-31,Combinations
1827,15985,Commercial,2007-08-01,Combinations
1828,19355,Commercial,2007-08-01,Combinations
1829,5708,Commercial,2007-08-01,Combinations
1830,34307,Commercial,2007-08-03,Combinations
1831,15156,Commercial,2007-08-04,Combinations
1832,16234,Commercial,2007-08-15,Combinations
1833,16498,Commercial,2007-08-16,Combinations
1834,22391,Commercial,2007-08-17,Combinations
1835,13677,Commercial,2007-08-17,Combinations
1836,23066,Commercial,2007-08-18,Combinations
1837,30683,Commercial,2007-08-18,Combinations
1838,90299,Savings,2007-08-24,Combinations
1839,34399,Commercial,2007-08-24,Combinations
1840,12492,Commercial,2007-08-25,Combinations
1841,25719,Commercial,2007-08-25,Combinations
1842,8603,Commercial,2007-08-27,Combinations
1843,35403,Commercial,2007-08-31,Combinations
1844,15067,Commercial,2007-08-31,Combinations
1845,57858,Commercial,2007-09-01,Combinations
1846,24495,Commercial,2007-09-01,Combinations
1847,18562,Commercial,2007-09-01,Combinations
1848,16954,Commercial,2007-09-01,Combinations
1849,18197,Commercial,2007-09-01,Combinations
1850,28932,Commercial,2007-09-01,Combinations
1851,57281,Commercial,2007-09-01,Combinations
1852,6214,Commercial,2007-09-01,Combinations
1853,57130,Commercial,2007-09-01,Combinations
1854,16469,Commercial,2007-09-01,Combinations
1855,19112,Commercial,2007-09-05,Combinations
1856,395,Commercial,2007-09-07,Combinations
1857,18869,Commercial,2007-09-08,Combinations
1858,26805,Commercial,2007-09-08,Combinations
1859,26537,Savings,2007-09-08,Combinations
1860,5877,Commercial,2007-09-14,Combinations
1861,12172,Commercial,2007-09-14,Combinations
1862,4842,Commercial,2007-09-14,Combinations
1863,6879,Commercial,2007-09-14,Combinations
1864,11652,Commercial,2007-09-14,Combinations
1865,18933,Commercial,2007-09-14,Combinations
1866,6845,Commercial,2007-09-14,Combinations
1867,4852,Commercial,2007-09-14,Combinations
1868,20347,Commercial,2007-09-14,Combinations
1869,12884,Commercial,2007-09-14,Combinations
1870,13779,Commercial,2007-09-14,Combinations
1871,30205,Commercial,2007-09-15,Combinations
1872,6798,Commercial,2007-09-15,Combinations
1873,13930,Commercial,2007-09-15,Combinations
1874,12732,Commercial,2007-09-15,Combinations
1875,22094,Commercial,2007-09-15,Combinations
1876,32472,Commercial,2007-09-15,Combinations
1877,14516,Commercial,2007-09-15,Combinations
1878,1919,Commercial,2007-09-20,Combinations
1879,5108,Commercial,2007-09-20,Combinations
1880,5982,Commercial,2007-09-21,Combinations
1881,24312,Commercial,2007-09-21,Combinations
1882,26665,Savings,2007-09-21,Combinations
1883,6274,Savings,2007-09-22,Combinations
1884,30307,Commercial,2007-09-22,Combinations
1885,15291,Commercial,2007-09-22,Combinations
1886,17648,Commercial,2007-09-28,Combinations
1887,10575,Commercial,2007-10-01,Combinations
1888,34851,Savings,2007-10-01,Combinations
1889,22330,Commercial,2007-10-01,Combinations
1890,12144,Commercial,2007-10-01,Combinations
1891,28059,Savings,2007-10-01,Combinations
1892,34547,Commercial,2007-10-01,Combinations
1893,31376,Commercial,2007-10-01,Combinations
1894,32727,Savings,2007-10-02,Combinations
1895,4542,Commercial,2007-10-04,Combinations
1896,35336,Commercial,2007-10-10,Combinations
1897,58838,Commercial,2007-10-12,Combinations
1898,58837,Commercial,2007-10-12,Combinations
1899,58835,Commercial,2007-10-12,Combinations
1900,58834,Commercial,2007-10-12,Combinations
1901,58833,Commercial,2007-10-12,Combinations
1902,58832,Commercial,2007-10-12,Combinations
1903,58831,Commercial,2007-10-12,Combinations
1904,58825,Commercial,2007-10-12,Combinations
1905,58830,Commercial,2007-10-12,Combinations
1906,58836,Commercial,2007-10-12,Combinations
1907,35457,Commercial,2007-10-13,Combinations
1908,27849,Savings,2007-10-13,Combinations
1909,35373,Savings,2007-10-19,Combinations
1910,27311,Commercial,2007-10-20,Combinations
1911,34223,Commercial,2007-10-26,Combinations
1912,10880,Commercial,2007-10-26,Combinations
1913,25154,Commercial,2007-10-26,Combinations
1914,26751,Savings,2007-10-30,Combinations
1915,34509,Commercial,2007-11-01,Combinations
1916,3597,Commercial,2007-11-01,Combinations
1917,33011,Commercial,2007-11-01,Combinations
1918,26603,Savings,2007-11-01,Combinations
1919,26550,Savings,2007-11-01,Combinations
1920,32337,Commercial,2007-11-02,Combinations
1921,20927,Savings,2007-11-02,Combinations
1922,5226,Commercial,2007-11-03,Combinations
1923,3816,Commercial,2007-11-05,Combinations
1924,5622,Commercial,2007-11-09,Combinations
1925,10842,Commercial,2007-11-10,Combinations
1926,9021,Commercial,2007-11-10,Combinations
1927,7316,Commercial,2007-11-10,Combinations
1928,23927,Commercial,2007-11-11,Combinations
1929,12799,Commercial,2007-11-12,Combinations
1930,32724,Commercial,2007-11-12,Combinations
1931,9521,Commercial,2007-11-12,Combinations
1932,15131,Commercial,2007-11-12,Combinations
1933,6184,Commercial,2007-11-12,Combinations
1934,4906,Commercial,2007-11-12,Combinations
1935,57812,Savings,2007-11-15,Combinations
1936,33526,Commercial,2007-11-16,Combinations
1937,28467,Savings,2007-11-16,Combinations
1938,12984,Commercial,2007-11-17,Combinations
1939,17139,Commercial,2007-11-17,Combinations
1940,27688,Savings,2007-11-26,Combinations
1941,57128,Commercial,2007-11-28,Combinations
1942,58058,Commercial,2007-11-29,Combinations
1943,614,Commercial,2007-11-30,Combinations
1944,16045,Commercial,2007-11-30,Combinations
1945,28926,Savings,2007-11-30,Combinations
1946,19594,Commercial,2007-12-01,Combinations
1947,33313,Commercial,2007-12-01,Combinations
1948,12436,Commercial,2007-12-01,Combinations
1949,35397,Commercial,2007-12-01,Combinations
1950,57334,Commercial,2007-12-01,Combinations
1951,34661,Commercial,2007-12-01,Combinations
1952,4509,Savings,2007-12-03,Combinations
1953,57680,Commercial,2007-12-04,Combinations
1954,21164,Commercial,2007-12-08,Combinations
1955,12705,Commercial,2007-12-08,Combinations
1956,14074,Commercial,2007-12-08,Combinations
1957,17283,Commercial,2007-12-13,Combinations
1958,860,Commercial,2007-12-14,Combinations
1959,6714,Commercial,2007-12-18,Combinations
1960,31032,Commercial,2007-12-21,Combinations
1961,34431,Commercial,2007-12-28,Combinations
1962,34809,Commercial,2007-12-31,Combinations
1963,26376,Commercial,2007-12-31,Combinations
1964,27547,Commercial,2007-12-31,Combinations
1965,9676,Commercial,2007-12-31,Combinations
1966,10512,Commercial,2007-12-31,Combinations
1967,33232,Commercial,2007-12-31,Combinations
1968,34190,Commercial,2007-12-31,Combinations
1969,14608,Commercial,2007-12-31,Combinations
1970,34528,Commercial,2007-12-31,Combinations
1971,57090,Commercial,2007-12-31,Combinations
1972,58118,Commercial,2007-12-31,Combinations
1973,14155,Commercial,2008-01-01,Combinations
1974,15515,Commercial,2008-01-01,Combinations
1975,35083,Commercial,2008-01-01,Combinations
1976,9,Commercial,2008-01-03,Combinations
1977,227,Commercial,2008-01-10,Combinations
1978,15294,Commercial,2008-01-11,Combinations
1979,13052,Commercial,2008-01-12,Combinations
1980,21962,Commercial,2008-01-12,Combinations
1981,34564,Commercial,2008-01-15,Combinations
1982,57618,Commercial,2008-01-15,Combinations
1983,20119,Commercial,2008-01-17,Combinations
1984,58819,Commercial,2008-01-25,Combinations
1985,33964,Commercial,2008-01-28,Combinations
1986,33339,Commercial,2008-01-28,Combinations
1987,4919,Commercial,2008-01-31,Combinations
1988,11024,Commercial,2008-01-31,Combinations
1989,19835,Savings,2008-02-01,Combinations
1990,27135,Commercial,2008-02-01,Combinations
1991,17295,Commercial,2008-02-01,Combinations
1992,24581,Commercial,2008-02-01,Combinations
1993,20066,Commercial,2008-02-01,Combinations
1994,35143,Savings,2008-02-01,Combinations
1995,20317,Commercial,2008-02-01,Combinations
1996,14256,Commercial,2008-02-02,Combinations
1997,16458,Commercial,2008-02-02,Combinations
1998,29057,Commercial,2008-02-02,Combinations
1999,28166,Commercial,2008-02-02,Combinations
2000,15052,Commercial,2008-02-07,Combinations
2001,33456,Commercial,2008-02-08,Combinations
2002,17917,Commercial,2008-02-09,Combinations
2003,28671,Commercial,2008-02-09,Combinations
2004,212,Commercial,2008-02-09,Combinations
2005,22864,Commercial,2008-02-15,Combinations
2006,35185,Savings,2008-02-15,Combinations
2007,21267,Commercial,2008-02-15,Combinations
2008,14800,Savings,2008-02-15,Combinations
2009,22652,Commercial,2008-02-16,Combinations
2010,23261,Commercial,2008-02-16,Combinations
2011,8796,Commercial,2008-02-16,Combinations
2012,57355,Commercial,2008-02-18,Combinations
2013,22191,Commercial,2008-02-19,Combinations
2014,34061,Commercial,2008-02-22,Combinations
2015,26541,Commercial,2008-02-23,Combinations
2016,34560,Commercial,2008-02-28,Combinations
2017,15768,Commercial,2008-02-29,Combinations
2018,15911,Commercial,2008-02-29,Combinations
2019,57271,Commercial,2008-02-29,Combinations
2020,5521,Commercial,2008-02-29,Combinations
2021,58600,Commercial,2008-02-29,Combinations
2022,26903,Commercial,2008-03-01,Combinations
2023,57152,Commercial,2008-03-01,Combinations
2024,18085,Commercial,2008-03-01,Combinations
2025,8382,Commercial,2008-03-01,Combinations
2026,6515,Commercial,2008-03-07,Combinations
2027,1924,Commercial,2008-03-07,Combinations
2028,18244,Commercial,2008-03-08,Combinations
2029,8852,Commercial,2008-03-08,Combinations
2030,3297,Commercial,2008-03-13,Combinations
2031,23346,Commercial,2008-03-13,Combinations
2032,34336,Commercial,2008-03-13,Combinations
2033,3059,Commercial,2008-03-14,Combinations
2034,26525,Commercial,2008-03-14,Combinations
2035,971,Savings,2008-03-14,Combinations
2036,9344,Commercial,2008-03-15,Combinations
2037,26875,Commercial,2008-03-15,Combinations
2038,27322,Commercial,2008-03-15,Combinations
2039,27068,Commercial,2008-03-15,Combinations
2040,3715,Commercial,2008-03-21,Combinations
2041,10164,Commercial,2008-03-22,Combinations
2042,3115,Commercial,2008-03-22,Combinations
2043,18060,Commercial,2008-03-22,Combinations
2044,1651,Commercial,2008-03-27,Combinations
2045,30118,Commercial,2008-03-28,Combinations
2046,57609,Commercial,2008-03-29,Combinations
2047,17439,Commercial,2008-03-29,Combinations
2048,57172,Commercial,2008-03-31,Combinations
2049,30081,Commercial,2008-03-31,Combinations
2050,10181,Commercial,2008-04-01,Combinations
2051,7533,Commercial,2008-04-01,Combinations
2052,7899,Commercial,2008-04-01,Combinations
2053,6658,Commercial,2008-04-01,Combinations
2054,57469,Commercial,2008-04-01,Combinations
2055,8754,Commercial,2008-04-01,Combinations
2056,19877,Commercial,2008-04-01,Combinations
2057,2324,Savings,2008-04-02,Combinations
2058,15099,Commercial,2008-04-05,Combinations
2059,4223,Commercial,2008-04-11,Combinations
2060,26651,Commercial,2008-04-12,Combinations
2061,34559,Commercial,2008-04-12,Combinations
2062,34954,Commercial,2008-04-12,Combinations
2063,26018,Commercial,2008-04-12,Combinations
2064,35088,Commercial,2008-04-12,Combinations
2065,35108,Commercial,2008-04-12,Combinations
2066,34946,Commercial,2008-04-12,Combinations
2067,9533,Commercial,2008-04-14,Combinations
2068,57544,Commercial,2008-04-18,Combinations
2069,28427,Savings,2008-04-19,Combinations
2070,8306,Commercial,2008-04-19,Combinations
2071,27933,Commercial,2008-04-25,Combinations
2072,18531,Commercial,2008-04-26,Combinations
2073,35105,Commercial,2008-04-28,Combinations
2074,2204,Commercial,2008-05-01,Combinations
2075,7228,Commercial,2008-05-09,Combinations
2076,15895,Commercial,2008-05-12,Combinations
2077,34258,Commercial,2008-05-15,Combinations
2078,26662,Savings,2008-05-16,Combinations
2079,28032,Commercial,2008-05-16,Combinations
2080,13874,Commercial,2008-05-16,Combinations
2081,5541,Commercial,2008-05-17,Combinations
2082,5823,Commercial,2008-05-19,Combinations
2083,34161,Commercial,2008-05-19,Combinations
2084,26896,Commercial,2008-05-19,Combinations
2085,3714,Commercial,2008-05-20,Combinations
2086,6830,Commercial,2008-05-24,Combinations
2087,20786,Commercial,2008-05-24,Combinations
2088,11294,Commercial,2008-05-30,Combinations
2089,21140,Commercial,2008-05-31,Combinations
2090,22178,Commercial,2008-05-31,Combinations
2091,23406,Commercial,2008-06-01,Combinations
2092,35018,Commercial,2008-06-01,Combinations
2093,35048,Commercial,2008-06-01,Combinations
2094,22025,Commercial,2008-06-02,Combinations
2095,16355,Commercial,2008-06-02,Combinations
2096,29896,Savings,2008-06-06,Combinations
2097,34322,Commercial,2008-06-06,Combinations
2098,8057,Commercial,2008-06-07,Combinations
2099,8423,Commercial,2008-06-07,Combinations
2100,4886,Commercial,2008-06-07,Combinations
2101,15637,Commercial,2008-06-09,Combinations
2102,15148,Commercial,2008-06-13,Combinations
2103,9664,Commercial,2008-06-13,Combinations
2104,29245,Commercial,2008-06-16,Combinations
2105,58202,Commercial,2008-06-20,Combinations
2106,15696,Commercial,2008-06-21,Combinations
2107,1367,Commercial,2008-06-21,Combinations
2108,23577,Commercial,2008-06-21,Combinations
2109,12830,Commercial,2008-06-25,Combinations
2110,27508,Commercial,2008-06-30,Combinations
2111,20125,Commercial,2008-06-30,Combinations
2112,57117,Commercial,2008-06-30,Combinations
2113,26979,Commercial,2008-06-30,Combinations
2114,26378,Commercial,2008-07-01,Combinations
2115,58926,Commercial,2008-07-01,Combinations
2116,22295,Commercial,2008-07-01,Combinations
2117,26692,Commercial,2008-07-01,Combinations
2118,26480,Commercial,2008-07-01,Combinations
2119,33553,Commercial,2008-07-01,Combinations
2120,33985,Commercial,2008-07-01,Combinations
2121,27110,Commercial,2008-07-01,Combinations
2122,12157,Commercial,2008-07-01,Combinations
2123,33777,Commercial,2008-07-01,Combinations
2124,9940,Commercial,2008-07-01,Combinations
2125,17433,Commercial,2008-07-03,Combinations
2126,35352,Commercial,2008-07-07,Combinations
2127,900,Commercial,2008-07-11,Combinations
2128,11660,Commercial,2008-07-11,Combinations
2129,30045,Savings,2008-07-11,Combinations
2130,6233,Savings,2008-07-12,Combinations
2131,10961,Commercial,2008-07-14,Combinations
2132,12449,Commercial,2008-07-18,Combinations
2133,7671,Commercial,2008-07-18,Combinations
2134,28153,Savings,2008-07-18,Combinations
2135,18653,Commercial,2008-07-19,Combinations
2136,34743,Commercial,2008-07-21,Combinations
2137,27158,Commercial,2008-07-25,Combinations
2138,27163,Commercial,2008-07-25,Combinations
2139,57507,Commercial,2008-07-25,Combinations
2140,35409,Commercial,2008-07-25,Combinations
2141,34391,Commercial,2008-07-25,Combinations
2142,27543,Commercial,2008-07-25,Combinations
2143,32739,Commercial,2008-07-25,Combinations
2144,2182,Commercial,2008-07-26,Combinations
2145,24093,Commercial,2008-07-31,Combinations
2146,19792,Commercial,2008-08-01,Combinations
2147,8023,Commercial,2008-08-01,Combinations
2148,57309,Commercial,2008-08-01,Combinations
2149,10056,Commercial,2008-08-01,Combinations
2150,19653,Commercial,2008-08-01,Combinations
2151,32092,Commercial,2008-08-01,Combinations
2152,29723,Commercial,2008-08-01,Combinations
2153,33471,Commercial,2008-08-05,Combinations
2154,7768,Commercial,2008-08-08,Combinations
2155,57375,Commercial,2008-08-09,Combinations
2156,8770,Commercial,2008-08-09,Combinations
2157,22660,Commercial,2008-08-09,Combinations
2158,14771,Commercial,2008-08-09,Combinations
2159,8297,Commercial,2008-08-09,Combinations
2160,57896,Commercial,2008-08-09,Combinations
2161,14197,Commercial,2008-08-09,Combinations
2162,35049,Commercial,2008-08-10,Combinations
2163,9891,Commercial,2008-08-15,Combinations
2164,34696,Commercial,2008-08-16,Combinations
2165,12424,Commercial,2008-08-16,Combinations
2166,28624,Commercial,2008-08-16,Combinations
2167,6596,Commercial,2008-08-16,Combinations
2168,4481,Commercial,2008-08-16,Combinations
2169,18705,Commercial,2008-08-18,Combinations
2170,10675,Commercial,2008-08-23,Combinations
2171,9433,Commercial,2008-08-30,Combinations
2172,6533,Commercial,2008-08-30,Combinations
2173,30060,Savings,2008-09-01,Combinations
2174,57519,Commercial,2008-09-01,Combinations
2175,5382,Commercial,2008-09-05,Combinations
2176,12624,Commercial,2008-09-05,Combinations
2177,34475,Commercial,2008-09-05,Combinations
2178,22017,Commercial,2008-09-06,Combinations
2179,13028,Commercial,2008-09-06,Combinations
2180,10790,Commercial,2008-09-06,Combinations
2181,4640,Commercial,2008-09-06,Combinations
2182,11983,Commercial,2008-09-06,Combinations
2183,6651,Commercial,2008-09-06,Combinations
2184,34502,Commercial,2008-09-12,Combinations
2185,14039,Commercial,2008-09-15,Combinations
2186,6655,Commercial,2008-09-20,Combinations
2187,6715,Commercial,2008-09-20,Combinations
2188,57467,Savings,2008-09-20,Combinations
2189,33891,Commercial,2008-09-25,Combinations
2190,15227,Commercial,2008-09-26,Combinations
2191,57149,Commercial,2008-09-26,Combinations
2192,34990,Commercial,2008-09-29,Combinations
2193,34140,Savings,2008-09-30,Combinations
2194,10911,Commercial,2008-10-01,Combinations
2195,9802,Commercial,2008-10-01,Combinations
2196,26427,Commercial,2008-10-01,Combinations
2197,13891,Commercial,2008-10-03,Combinations
2198,398,Commercial,2008-10-03,Combinations
2199,58718,Commercial,2008-10-09,Combinations
2200,22089,Commercial,2008-10-10,Combinations
2201,15521,Commercial,2008-10-10,Combinations
2202,9694,Commercial,2008-10-11,Combinations
2203,6443,Commercial,2008-10-11,Combinations
2204,35416,Savings,2008-10-11,Combinations
2205,33502,Commercial,2008-10-14,Combinations
2206,57743,Commercial,2008-10-14,Combinations
2207,1194,Commercial,2008-10-17,Combinations
2208,22488,Commercial,2008-10-17,Combinations
2209,31353,Commercial,2008-10-17,Combinations
2210,15407,Commercial,2008-10-17,Combinations
2211,18747,Commercial,2008-10-18,Combinations
2212,2214,Commercial,2008-10-18,Combinations
2213,25048,Commercial,2008-10-18,Combinations
2214,520,Commercial,2008-10-18,Combinations
2215,10696,Commercial,2008-10-20,Combinations
2216,57163,Commercial,2008-10-24,Combinations
2217,16591,Commercial,2008-10-25,Combinations
2218,27056,Commercial,2008-10-25,Combinations
2219,16385,Commercial,2008-10-27,Combinations
2220,29725,Savings,2008-10-31,Combinations
2221,31367,Savings,2008-10-31,Combinations
2222,20674,Commercial,2008-10-31,Combinations
2223,34195,Commercial,2008-11-01,Combinations
2224,26690,Savings,2008-11-01,Combinations
2225,28749,Commercial,2008-11-01,Combinations
2226,27116,Commercial,2008-11-01,Combinations
2227,10136,Commercial,2008-11-01,Combinations
2228,34933,Commercial,2008-11-01,Combinations
2229,31514,Commercial,2008-11-05,Combinations
2230,19881,Savings,2008-11-08,Combinations
2231,34700,Commercial,2008-11-08,Combinations
2232,26510,Savings,2008-11-10,Combinations
2233,35215,Commercial,2008-11-13,Combinations
2234,5147,Commercial,2008-11-14,Combinations
2235,29873,Commercial,2008-11-14,Combinations
2236,11338,Commercial,2008-11-15,Combinations
2237,8709,Commercial,2008-11-15,Combinations
2238,108,Commercial,2008-11-24,Combinations
2239,57485,Commercial,2008-11-28,Combinations
2240,10578,Commercial,2008-11-29,Combinations
2241,35062,Commercial,2008-11-29,Combinations
2242,57219,Commercial,2008-12-01,Combinations
2243,2382,Commercial,2008-12-01,Combinations
2244,13390,Commercial,2008-12-01,Combinations
2245,34085,Commercial,2008-12-01,Combinations
2246,33996,Commercial,2008-12-05,Combinations
2247,12779,Savings,2008-12-06,Combinations
2248,1739,Commercial,2008-12-06,Combinations
2249,27995,Commercial,2008-12-06,Combinations
2250,19783,Commercial,2008-12-06,Combinations
2251,34204,Commercial,2008-12-06,Combinations
2252,19734,Commercial,2008-12-06,Combinations
2253,30089,Commercial,2008-12-06,Combinations
2254,58356,Commercial,2008-12-06,Combinations
2255,9634,Commercial,2008-12-13,Combinations
2256,11290,Commercial,2008-12-15,Combinations
2257,23216,Commercial,2008-12-15,Combinations
2258,35762,Savings,2008-12-16,Combinations
2259,27991,Savings,2008-12-16,Combinations
2260,17076,Commercial,2008-12-19,Combinations
2261,58529,Commercial,2008-12-20,Combinations
2262,9059,Commercial,2008-12-30,Combinations
2263,90641,Commercial,2008-12-30,Combinations
2264,57174,Commercial,2008-12-31,Combinations
2265,58151,Commercial,2008-12-31,Combinations
2266,417,Commercial,2008-12-31,Combinations
2267,31280,Commercial,2008-12-31,Combinations
2268,26593,Savings,2008-12-31,Combinations
2269,31867,Commercial,2008-12-31,Combinations
2270,2484,Commercial,2008-12-31,Combinations
2271,33453,Commercial,2008-12-31,Combinations
2272,28286,Savings,2008-12-31,Combinations
2273,57837,Commercial,2008-12-31,Combinations
2274,25720,Commercial,2008-12-31,Combinations
2275,34655,Commercial,2008-12-31,Combinations
2276,58547,Commercial,2008-12-31,Combinations
2277,57912,Commercial,2008-12-31,Combinations
2278,57932,Commercial,2009-01-01,Combinations
2279,19109,Commercial,2009-01-01,Combinations
2280,10548,Commercial,2009-01-01,Combinations
2281,32911,Commercial,2009-01-01,Combinations
2282,58028,Commercial,2009-01-01,Combinations
2283,26942,Savings,2009-01-01,Combinations
2284,12863,Commercial,2009-01-01,Combinations
2285,14149,Savings,2009-01-01,Combinations
2286,27134,Savings,2009-01-01,Combinations
2287,33525,Savings,2009-01-01,Combinations
2288,17711,Commercial,2009-01-01,Combinations
2289,4264,Savings,2009-01-01,Combinations
2290,33704,Savings,2009-01-01,Combinations
2291,7513,Commercial,2009-01-01,Combinations
2292,21960,Commercial,2009-01-09,Combinations
2293,57115,Commercial,2009-01-17,Combinations
2294,35268,Commercial,2009-01-17,Combinations
2295,58217,Commercial,2009-01-17,Combinations
2296,57583,Commercial,2009-01-23,Combinations
2297,1491,Commercial,2009-01-23,Combinations
2298,58929,Savings,2009-01-30,Combinations
2299,58928,Savings,2009-01-30,Combinations
2300,2263,Commercial,2009-02-01,Combinations
2301,26983,Commercial,2009-02-02,Combinations
2302,29869,Commercial,2009-02-13,Combinations
2303,12392,Commercial,2009-02-13,Combinations
2304,31225,Commercial,2009-02-20,Combinations
2305,16770,Commercial,2009-02-21,Combinations
2306,23588,Commercial,2009-02-21,Combinations
2307,9454,Commercial,2009-02-21,Combinations
2308,16404,Commercial,2009-02-28,Combinations
2309,18959,Commercial,2009-02-28,Combinations
2310,3157,Commercial,2009-03-06,Combinations
2311,15403,Commercial,2009-03-07,Combinations
2312,21803,Commercial,2009-03-16,Combinations
2313,9419,Commercial,2009-03-20,Combinations
2314,12530,Commercial,2009-03-21,Combinations
2315,1749,Commercial,2009-03-21,Combinations
2316,15882,Savings,2009-03-23,Combinations
2317,27207,Commercial,2009-03-31,Combinations
2318,32195,Commercial,2009-03-31,Combinations
2319,34608,Commercial,2009-03-31,Combinations
2320,34262,Commercial,2009-03-31,Combinations
2321,7511,Commercial,2009-03-31,Combinations
2322,34609,Commercial,2009-03-31,Combinations
2323,34008,Commercial,2009-03-31,Combinations
2324,34919,Commercial,2009-03-31,Combinations
2325,34314,Commercial,2009-03-31,Combinations
2326,57653,Commercial,2009-03-31,Combinations
2327,27236,Commercial,2009-03-31,Combinations
2328,57211,Commercial,2009-03-31,Combinations
2329,34688,Commercial,2009-03-31,Combinations
2330,33144,Commercial,2009-04-01,Combinations
2331,12291,Commercial,2009-04-01,Combinations
2332,27602,Commercial,2009-04-01,Combinations
2333,17398,Commercial,2009-04-04,Combinations
2334,26972,Commercial,2009-04-04,Combinations
2335,5102,Commercial,2009-04-04,Combinations
2336,10484,Commercial,2009-04-17,Combinations
2337,19115,Commercial,2009-04-17,Combinations
2338,34868,Commercial,2009-04-17,Combinations
2339,28617,Commercial,2009-04-17,Combinations
2340,58557,Commercial,2009-04-20,Combinations
2341,58045,Commercial,2009-04-20,Combinations
2342,34498,Commercial,2009-04-24,Combinations
2343,12216,Commercial,2009-04-24,Combinations
2344,57796,Commercial,2009-04-25,Combinations
2345,5048,Commercial,2009-04-25,Combinations
2346,3361,Commercial,2009-04-25,Combinations
2347,33143,Commercial,2009-04-27,Combinations
2348,28051,Commercial,2009-04-30,Combinations
